MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
VIOLENCIA INTRAFAMILIAR ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DEL 2023;;;;;;;
ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;22/01/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;24/01/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;26/01/2023;FEMENINO;ADULTOS;13836000;2
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;05/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;06/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;09/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;10/02/2023;FEMENINO;ADULTOS;13836000;2
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;10/02/2023;MASCULINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;10/02/2023;MASCULINO;MENORES;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;14/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;14/02/2023;MASCULINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;19/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;22/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;23/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;24/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;25/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;27/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;28/02/2023;FEMENINO;ADULTOS;13836000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBANÁ;01/01/2023;MASCULINO;ADULTOS;13838000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBANÁ;03/02/2023;FEMENINO;ADULTOS;13838000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;VILLANUEVA;01/01/2023;FEMENINO;ADULTOS;13873000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;VILLANUEVA;17/01/2023;FEMENINO;ADULTOS;13873000;1
SIN EMPLEO DE ARMAS;BOYACÁ;ARCABUCO;27/02/2023;FEMENINO;ADULTOS;15051000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BELÉN;09/02/2023;FEMENINO;ADULTOS;15087000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BELÉN;24/02/2023;MASCULINO;ADULTOS;15087000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BOAVITA;16/01/2023;FEMENINO;ADULTOS;15097000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BUENAVISTA;21/01/2023;FEMENINO;ADULTOS;15109000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BUENAVISTA;03/02/2023;FEMENINO;ADULTOS;15109000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BUENAVISTA;19/02/2023;MASCULINO;ADULTOS;15109000;1
SIN EMPLEO DE ARMAS;BOYACÁ;BUENAVISTA;27/02/2023;FEMENINO;ADULTOS;15109000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;28/01/2023;MASCULINO;ADULTOS;15176000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;29/01/2023;MASCULINO;ADULTOS;15176000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;15/02/2023;FEMENINO;ADULTOS;15176000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;24/02/2023;FEMENINO;ADULTOS;15176000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;25/02/2023;MASCULINO;ADULTOS;15176000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;28/02/2023;FEMENINO;ADULTOS;15176000;4
SIN EMPLEO DE ARMAS;BOYACÁ;CHITA;05/01/2023;FEMENINO;ADULTOS;15183000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHITARAQUE;23/02/2023;FEMENINO;ADULTOS;15185000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIVOR;10/01/2023;FEMENINO;MENORES;15236000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIVOR;10/01/2023;MASCULINO;ADULTOS;15236000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CUCAITA;02/01/2023;FEMENINO;ADULTOS;15224000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;17/01/2023;MASCULINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;17/01/2023;MASCULINO;MENORES;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;18/01/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;28/01/2023;FEMENINO;ADULTOS;15238000;3
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;31/01/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;01/02/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;01/02/2023;MASCULINO;MENORES;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;02/02/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;17/02/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;17/02/2023;MASCULINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;23/02/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;23/02/2023;MASCULINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;DUITAMA;26/02/2023;FEMENINO;ADULTOS;15238000;1
SIN EMPLEO DE ARMAS;BOYACÁ;EL COCUY;29/01/2023;FEMENINO;ADULTOS;15244000;1
SIN EMPLEO DE ARMAS;BOYACÁ;FIRAVITOBA;12/02/2023;FEMENINO;ADULTOS;15272000;2
SIN EMPLEO DE ARMAS;BOYACÁ;GARAGOA;24/02/2023;MASCULINO;ADULTOS;15299000;1
SIN EMPLEO DE ARMAS;BOYACÁ;LABRANZAGRANDE;10/02/2023;FEMENINO;ADULTOS;15377000;1
SIN EMPLEO DE ARMAS;BOYACÁ;LABRANZAGRANDE;15/02/2023;FEMENINO;ADULTOS;15377000;1
SIN EMPLEO DE ARMAS;BOYACÁ;LABRANZAGRANDE;22/02/2023;FEMENINO;ADULTOS;15377000;1
SIN EMPLEO DE ARMAS;BOYACÁ;MARIPÍ;08/02/2023;FEMENINO;ADULTOS;15442000;1
SIN EMPLEO DE ARMAS;BOYACÁ;MONIQUIRÁ;26/01/2023;FEMENINO;ADULTOS;15469000;1
SIN EMPLEO DE ARMAS;BOYACÁ;MONIQUIRÁ;10/02/2023;FEMENINO;ADULTOS;15469000;1
SIN EMPLEO DE ARMAS;BOYACÁ;MONIQUIRÁ;13/02/2023;FEMENINO;ADULTOS;15469000;1
SIN EMPLEO DE ARMAS;BOYACÁ;MONIQUIRÁ;28/02/2023;FEMENINO;ADULTOS;15469000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PAIPA;17/01/2023;MASCULINO;ADOLESCENTES;15516000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PAIPA;31/01/2023;FEMENINO;ADULTOS;15516000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PAIPA;04/02/2023;MASCULINO;ADULTOS;15516000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PAZ DE RÍO;05/02/2023;FEMENINO;ADULTOS;15537000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PESCA;26/02/2023;FEMENINO;ADULTOS;15542000;2
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;01/01/2023;FEMENINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;03/01/2023;MASCULINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;11/01/2023;FEMENINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;12/01/2023;FEMENINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;14/01/2023;FEMENINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;13/02/2023;FEMENINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;PUERTO BOYACÁ;23/02/2023;FEMENINO;ADULTOS;15572000;1
SIN EMPLEO DE ARMAS;BOYACÁ;RAMIRIQUÍ;21/01/2023;FEMENINO;MENORES;15599000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SAMACÁ;01/01/2023;FEMENINO;ADULTOS;15646000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SAMACÁ;20/01/2023;FEMENINO;ADULTOS;15646000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SIACHOQUE;15/01/2023;FEMENINO;ADULTOS;15740000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOCHA;31/01/2023;MASCULINO;ADULTOS;15757000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;04/01/2023;FEMENINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;06/01/2023;FEMENINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;06/01/2023;MASCULINO;MENORES;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;15/01/2023;FEMENINO;ADULTOS;15759000;2
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;21/01/2023;FEMENINO;ADULTOS;15759000;2
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;23/01/2023;FEMENINO;ADULTOS;15759000;3
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;30/01/2023;MASCULINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;01/02/2023;FEMENINO;ADULTOS;15759000;2
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;12/02/2023;FEMENINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;16/02/2023;FEMENINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;18/02/2023;FEMENINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;22/02/2023;FEMENINO;ADULTOS;15759000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SORACÁ;24/02/2023;FEMENINO;ADULTOS;15764000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TENZA;23/01/2023;FEMENINO;ADULTOS;15798000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TIBASOSA;25/02/2023;FEMENINO;ADULTOS;15806000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TIBASOSA;25/02/2023;MASCULINO;MENORES;15806000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TIPACOQUE;25/01/2023;FEMENINO;ADULTOS;15810000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TOCA;04/01/2023;FEMENINO;ADULTOS;15814000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TOGÜÍ;04/02/2023;FEMENINO;ADULTOS;15816000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TOGÜÍ;17/02/2023;FEMENINO;ADULTOS;15816000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);01/01/2023;FEMENINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);01/01/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);01/01/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);03/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);04/01/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);05/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);05/01/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);08/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);11/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);11/01/2023;MASCULINO;MENORES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);12/01/2023;FEMENINO;ADULTOS;15001000;4
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);14/01/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);15/01/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);15/01/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);16/01/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);17/01/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);18/01/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);19/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);20/01/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);20/01/2023;MASCULINO;MENORES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);22/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);22/01/2023;MASCULINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);25/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);29/01/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);30/01/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);31/01/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);01/02/2023;FEMENINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);01/02/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);01/02/2023;MASCULINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);02/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);03/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);04/02/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);05/02/2023;FEMENINO;ADULTOS;15001000;4
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);06/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);07/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);08/02/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);08/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);10/02/2023;FEMENINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);10/02/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);10/02/2023;MASCULINO;MENORES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);11/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);11/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);12/02/2023;FEMENINO;ADULTOS;15001000;4
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);12/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);13/02/2023;FEMENINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);13/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);13/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);14/02/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);14/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);15/02/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);19/02/2023;FEMENINO;ADOLESCENTES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);19/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);19/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);20/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);22/02/2023;FEMENINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);24/02/2023;FEMENINO;ADULTOS;15001000;2
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);25/02/2023;FEMENINO;ADULTOS;15001000;3
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);25/02/2023;MASCULINO;MENORES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);26/02/2023;FEMENINO;ADULTOS;15001000;6
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);26/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);26/02/2023;MASCULINO;MENORES;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);27/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUNJA (CT);28/02/2023;MASCULINO;ADULTOS;15001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TURMEQUÉ;10/01/2023;FEMENINO;ADOLESCENTES;15835000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TURMEQUÉ;25/01/2023;FEMENINO;ADOLESCENTES;15835000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TURMEQUÉ;10/02/2023;FEMENINO;ADULTOS;15835000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUTA;16/01/2023;FEMENINO;ADULTOS;15837000;1
SIN EMPLEO DE ARMAS;BOYACÁ;VENTAQUEMADA;11/02/2023;FEMENINO;ADULTOS;15861000;1
SIN EMPLEO DE ARMAS;BOYACÁ;VILLA DE LEYVA;22/02/2023;FEMENINO;ADULTOS;15407000;1
SIN EMPLEO DE ARMAS;BOYACÁ;VIRACACHÁ;15/02/2023;MASCULINO;ADULTOS;15879000;1
SIN EMPLEO DE ARMAS;CALDAS;ANSERMA;10/02/2023;FEMENINO;ADULTOS;17042000;1
SIN EMPLEO DE ARMAS;CALDAS;ANSERMA;13/02/2023;FEMENINO;ADULTOS;17042000;1
SIN EMPLEO DE ARMAS;CALDAS;BELALCÁZAR;23/02/2023;FEMENINO;ADULTOS;17088000;1
SIN EMPLEO DE ARMAS;CALDAS;CHINCHINÁ;17/01/2023;MASCULINO;ADULTOS;17174000;1
SIN EMPLEO DE ARMAS;CALDAS;CHINCHINÁ;31/01/2023;FEMENINO;ADULTOS;17174000;1
SIN EMPLEO DE ARMAS;CALDAS;CHINCHINÁ;01/02/2023;MASCULINO;MENORES;17174000;1
SIN EMPLEO DE ARMAS;CALDAS;CHINCHINÁ;03/02/2023;FEMENINO;ADULTOS;17174000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;09/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;09/01/2023;MASCULINO;ADULTOS;17380000;2
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;13/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;15/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;16/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;20/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;21/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;23/01/2023;FEMENINO;ADULTOS;17380000;3
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;27/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;29/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;30/01/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;02/02/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;05/02/2023;FEMENINO;ADULTOS;17380000;2
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;14/02/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;15/02/2023;MASCULINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;16/02/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;26/02/2023;FEMENINO;ADOLESCENTES;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;26/02/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA DORADA;27/02/2023;FEMENINO;ADULTOS;17380000;1
SIN EMPLEO DE ARMAS;CALDAS;LA MERCED;22/01/2023;FEMENINO;ADULTOS;17388000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);01/01/2023;FEMENINO;ADULTOS;17001000;3
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);01/01/2023;MASCULINO;ADULTOS;17001000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);02/01/2023;FEMENINO;ADULTOS;17001000;3
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);04/01/2023;FEMENINO;ADULTOS;17001000;3
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);04/01/2023;FEMENINO;MENORES;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);07/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);08/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);10/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);13/01/2023;FEMENINO;ADULTOS;17001000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);14/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);16/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);16/01/2023;MASCULINO;MENORES;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);18/01/2023;FEMENINO;ADULTOS;17001000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);19/01/2023;FEMENINO;ADOLESCENTES;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);19/01/2023;FEMENINO;ADULTOS;17001000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);22/01/2023;FEMENINO;ADULTOS;17001000;4
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);22/01/2023;MASCULINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);23/01/2023;FEMENINO;ADULTOS;17001000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);23/01/2023;MASCULINO;ADULTOS;17001000;3
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);24/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);24/01/2023;MASCULINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);25/01/2023;FEMENINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);26/01/2023;FEMENINO;ADULTOS;17001000;2
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);26/01/2023;MASCULINO;ADULTOS;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);27/01/2023;FEMENINO;ADULTOS;17001000;7
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);27/01/2023;FEMENINO;MENORES;17001000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);27/01/2023;MASCULINO;ADULTOS;17001000;1
